"date","norm_power_est0","norm_potential","ws_h_wmean","capacity","p_group3","p_group7"
2025-04-17,0.251027932118003,0.155540495229144,5.76101670038343,21155.88,"low","(0.101,0.157]"
2025-03-20,0.238443336328993,0.112582467667985,5.30862179045946,21753.98,"low","(0.101,0.157]"
2025-08-18,0.235540271123524,0.106725628623822,5.81075541914969,22348.355,"low","(0.101,0.157]"
2025-07-26,0.252346175132465,0.147173376769201,6.11304425659108,20770.5136666667,"low","(0.101,0.157]"
2025-07-29,0.0921584787465065,0.0392399472477883,4.01331944223035,21243.975,"low","(-Inf,0.101]"
2025-07-10,0.164738946779835,0.106921396701934,4.77945166055744,21361.355,"low","(0.101,0.157]"
2025-04-11,0.236980238945982,0.164705111052763,5.62222229407829,21123.255,"low","(0.157,0.182]"
2025-04-15,0.223290318708345,0.143217332334219,5.44159655423316,20980.255,"low","(0.101,0.157]"
2025-03-16,0.31691730947684,0.168421293519437,6.42116033331519,21748.855,"low","(0.157,0.182]"
2025-01-22,0.0573747667122868,0.0247068971864053,2.91629459579847,21324.855,"low","(-Inf,0.101]"
2025-07-28,0.274983549536561,0.146032730080671,6.23945553388655,21077.915,"low","(0.101,0.157]"
2025-07-03,0.430297287608563,0.264671820515766,7.64304413251973,21443.3133333333,"mid","(0.182,0.523]"
2025-03-23,0.347923803522393,0.195728304747153,6.65333253233956,21827.855,"mid","(0.182,0.523]"
2025-02-08,0.422240476356661,0.265092544488741,7.65193568423413,21748.855,"mid","(0.182,0.523]"
2025-01-16,0.610871661876915,0.343560379273384,9.16885605398313,21748.855,"mid","(0.182,0.523]"
2025-07-14,0.585494597289747,0.36886739780303,9.01738159325516,21556.355,"mid","(0.182,0.523]"
2025-04-02,0.689115621744401,0.493916181455969,10.2590422927329,21827.855,"mid","(0.182,0.523]"
2025-05-13,0.409013094106378,0.19122458010366,7.08766441153118,21210.5425,"mid","(0.182,0.523]"
2025-01-30,0.59139091604685,0.336390893290917,8.94363755507866,21432.1883333333,"mid","(0.182,0.523]"
2025-01-28,0.68127770616174,0.487036661836181,11.0935300214087,21203.355,"mid","(0.182,0.523]"
2025-05-15,0.456315520018689,0.289596023198723,7.66573160647163,21609.2716666667,"mid","(0.182,0.523]"
2025-08-19,0.450040011284035,0.243248081463391,7.75113891642081,22338.48,"mid","(0.182,0.523]"
2025-06-20,0.444442966810859,0.218090701800124,7.45111305321525,21633.605,"mid","(0.182,0.523]"
2025-05-22,0.399895248342206,0.234590708450195,7.14761444894655,22004.305,"mid","(0.182,0.523]"
2025-08-03,0.495577331456352,0.292975670607245,8.09406178485495,21605.1883333333,"mid","(0.182,0.523]"
2025-08-26,0.58879614767015,0.3626657737953,8.99618567490224,21990.355,"mid","(0.182,0.523]"
2025-09-24,0.380369418244151,0.239433135183551,7.07248606860459,22017.0216666667,"mid","(0.182,0.523]"
2025-04-05,0.657113931812146,0.409779328523456,9.50463934423963,21387.855,"mid","(0.182,0.523]"
2025-08-21,0.311478843879183,0.191910541605891,5.73845816993844,22218.0133333333,"mid","(0.182,0.523]"
2025-09-14,0.582504760669833,0.408163183722619,9.72180140648407,21921.355,"mid","(0.182,0.523]"
2025-03-08,0.589113300710644,0.310455196547827,8.59626732899802,21666.355,"mid","(0.182,0.523]"
2025-02-02,0.593667307899714,0.391431776154231,8.95709750862635,21748.855,"mid","(0.182,0.523]"
2025-04-28,0.29665377920691,0.187034318774955,6.22607128538839,20783.88,"mid","(0.182,0.523]"
2025-09-04,0.474100794175063,0.315073453033591,7.98125093447665,21588.4966666667,"mid","(0.182,0.523]"
2025-05-28,0.312116678313239,0.220759705104565,6.65098959319738,21630.605,"mid","(0.182,0.523]"
2025-02-09,0.521654367564139,0.358756514614984,8.44297398992455,21748.855,"mid","(0.182,0.523]"
2025-01-18,0.388589392955342,0.256755652469406,7.46679970616896,21748.855,"mid","(0.182,0.523]"
2025-05-16,0.452978388635764,0.302764822641115,7.39034002775645,21772.8966666667,"mid","(0.182,0.523]"
2025-05-27,0.653280147841914,0.477620454375013,10.4232532765238,21493.23,"mid","(0.182,0.523]"
2025-09-22,0.520747181833777,0.340436606012953,8.30650664678919,22141.355,"mid","(0.182,0.523]"
2025-05-24,0.721874228199765,0.467392519351405,10.3533802015447,21612.7716666667,"mid","(0.182,0.523]"
2025-06-30,0.509435921459504,0.302316984472433,8.31386295555952,21439.0216666667,"mid","(0.182,0.523]"
2025-03-22,0.574349479213828,0.377668669998114,9.21513827886215,21687.77,"mid","(0.182,0.523]"
2025-05-21,0.381319329459057,0.212994826996004,6.81206056388445,21731.7716666667,"mid","(0.182,0.523]"
2025-02-14,0.467708539941345,0.333558077329684,8.00891357968644,21748.855,"mid","(0.182,0.523]"
2025-05-03,0.55863919007362,0.380654618259326,8.80553511542367,20607.5466666667,"mid","(0.182,0.523]"
2025-09-20,0.588804706938378,0.404085930600364,9.57111112456763,21849.6883333333,"mid","(0.182,0.523]"
2025-06-10,0.461533072614732,0.33895319646142,8.21107369201457,21854.2716666667,"mid","(0.182,0.523]"
2025-02-12,0.501140005062305,0.321067263901172,8.21402970708617,21748.855,"mid","(0.182,0.523]"
2025-02-17,0.575622081245708,0.407828755301944,8.99452357014581,21773.855,"mid","(0.182,0.523]"
2025-09-25,0.523041270829985,0.32015803534104,8.29412303487498,21815.9258333333,"mid","(0.182,0.523]"
2025-01-02,0.654130047663019,0.42130656830555,9.92806545838227,21748.855,"mid","(0.182,0.523]"
2025-05-11,0.505236304795828,0.269333694749062,7.71647098324726,21082.2966666667,"mid","(0.182,0.523]"
2025-06-06,0.351355571053209,0.233740951577492,6.9599837612687,21845.23,"mid","(0.182,0.523]"
2025-06-09,0.464115510869348,0.260086947759403,8.05349534828581,21928.9383333333,"mid","(0.182,0.523]"
2025-04-14,0.550212351276844,0.333231937554314,8.7915503519664,20726.505,"mid","(0.182,0.523]"
2025-06-15,0.480947879671941,0.280842985551092,8.10176761952829,21132.105,"mid","(0.182,0.523]"
2025-07-08,0.39962295506846,0.269440902314508,7.32212592868967,21331.605,"mid","(0.182,0.523]"
2025-06-14,0.500250159418993,0.28379962897246,7.87385515133017,21077.355,"mid","(0.182,0.523]"
2025-05-14,0.458435973548986,0.248565162513117,7.71969460074965,21403.5466666667,"mid","(0.182,0.523]"
2025-03-27,0.754365092392443,0.519388695837761,11.1878682084463,21771.8375,"mid","(0.182,0.523]"
2025-02-24,0.935469620437852,0.71903045714487,13.5275707742957,21748.855,"high","(0.672, Inf]"
2025-06-28,0.896134642829349,0.658364174985286,12.3974881288167,21510.6466666667,"high","(0.569,0.672]"
2025-03-04,0.740431498134193,0.530336237044088,11.2254210992171,21748.855,"high","(0.523,0.569]"
2025-03-05,0.894166014174624,0.680272574874319,13.2366852991848,21643.9643333333,"high","(0.672, Inf]"
2025-09-11,0.908036291308986,0.710658442711696,12.489703588635,21733.6466666667,"high","(0.672, Inf]"
2025-02-18,0.785159702025869,0.589410785465047,11.0361511360277,21748.855,"high","(0.569,0.672]"
2025-02-03,0.855986190007762,0.568988369786804,11.7160075988151,21748.855,"high","(0.523,0.569]"
2025-01-24,0.767695409168836,0.639264896080562,20.2262610105487,21067.5216666667,"high","(0.569,0.672]"
2025-03-30,0.732621348376975,0.590575644593959,11.6410389476447,22926.1095652174,"high","(0.569,0.672]"
2025-06-23,0.908318623351164,0.675718692613812,12.6575677330137,21526.6883333333,"high","(0.672, Inf]"
2025-04-16,0.756759044411368,0.539197104910134,11.0426706090664,21143.755,"high","(0.523,0.569]"
2025-06-04,0.838458732791985,0.577601513955851,11.3913935462997,21926.855,"high","(0.569,0.672]"
2025-06-12,0.775904930216783,0.592513201108142,11.4597117344457,21335.855,"high","(0.569,0.672]"
2025-07-05,0.836754314510883,0.601375613982607,11.6403108671594,21635.355,"high","(0.569,0.672]"
2025-02-19,0.852386540297593,0.675507144337539,12.3702474121106,20868.855,"high","(0.672, Inf]"
2025-03-29,0.763348144724165,0.542941697598741,11.8017070577072,21845.73,"high","(0.523,0.569]"
2025-02-07,0.701882345098947,0.567966482589735,11.3568978524133,21748.855,"high","(0.523,0.569]"
2025-09-10,0.879300568111392,0.65659462566163,12.2189324438151,21703.0216666667,"high","(0.569,0.672]"
2025-09-01,0.885287664783705,0.681471126719233,12.1246467316886,21420.5216666667,"high","(0.672, Inf]"
2025-01-07,0.81164434402117,0.586475396806106,11.9773566626104,21383.355,"high","(0.569,0.672]"
2025-01-01,0.769969684084771,0.648143035678145,14.496655888612,21732.1883333333,"high","(0.569,0.672]"
2025-02-10,0.795694839588483,0.604373647353313,11.7835551693769,21748.855,"high","(0.569,0.672]"
2025-01-06,0.744019428833812,0.592373957694333,13.3960625597948,21591.355,"high","(0.569,0.672]"
2025-09-07,0.899853912918423,0.678803051274422,13.6756262159788,21881.605,"high","(0.672, Inf]"
2025-05-26,0.871632161032277,0.681847084462096,12.2431981078804,21683.2716666667,"high","(0.672, Inf]"
2025-09-17,0.763818765971846,0.587631235003379,11.4612977489509,21921.355,"high","(0.569,0.672]"
2025-08-31,0.922140666189537,0.663950907145127,12.5568037622988,21533.355,"high","(0.569,0.672]"
2025-09-15,0.77910704488492,0.6726161533008,14.7579263510505,21921.355,"high","(0.672, Inf]"
2025-02-22,0.820340092856732,0.535784808833921,10.9142860799956,21761.355,"high","(0.523,0.569]"
2025-03-21,0.861157473328923,0.660815312688051,12.4924260323578,21540.05,"high","(0.569,0.672]"
2025-09-21,0.68390447186591,0.540575138748485,11.1244720508523,22133.605,"high","(0.523,0.569]"
2025-06-27,0.809892006801405,0.555113441688152,11.4948979002149,21333.2716666667,"high","(0.523,0.569]"
2025-01-27,0.711499797761892,0.554991348063731,12.9326407512205,21320.6883333333,"high","(0.523,0.569]"
2025-01-13,0.903586157337234,0.652813182952178,13.2414003055473,21627.48,"high","(0.569,0.672]"
2025-06-03,0.940523537065768,0.742680881477831,13.9637455138097,22054.355,"high","(0.672, Inf]"
2025-09-16,0.772784567289311,0.632336689471579,11.9345432655184,21921.355,"high","(0.569,0.672]"
2025-09-12,0.866522907199848,0.679226652050464,12.0788887060615,21921.355,"high","(0.672, Inf]"
2025-08-05,0.950491921118062,0.698323646111005,13.2818874243918,21848.355,"high","(0.672, Inf]"
2025-03-06,0.827151856969667,0.524786486235386,11.0293885768547,21748.855,"high","(0.523,0.569]"
2025-05-25,0.9178132341507,0.619776509232742,13.1431749114125,21555.9383333333,"high","(0.569,0.672]"
2025-01-26,0.799308192642774,0.590625252050474,13.1896132852073,21279.0216666667,"high","(0.569,0.672]"
2025-02-23,0.978564171083566,0.772433621695805,16.8451158713619,21711.355,"high","(0.672, Inf]"
2025-06-22,0.774579299640814,0.561071371342791,11.0991834428685,21552.355,"high","(0.523,0.569]"
2025-08-07,0.824318043294088,0.558201988270575,10.9349288344494,22035.855,"high","(0.523,0.569]"
2025-02-21,0.974429237593973,0.807286435322913,16.5831466526315,21381.355,"high","(0.672, Inf]"
2025-09-18,0.879172620915599,0.689493626665809,12.971420659639,21817.23,"high","(0.672, Inf]"
2025-02-20,0.975938008758655,0.805411271934198,15.5804002182296,20401.9883333333,"high","(0.672, Inf]"
2025-05-29,0.775337934361355,0.598090818368962,11.9379535719169,21468.855,"high","(0.569,0.672]"
2025-08-04,0.782611928417276,0.59677614517299,14.5006816847646,21685.855,"high","(0.569,0.672]"
2025-03-28,0.879368542338217,0.648564238756739,12.0673780483871,21771.8375,"high","(0.569,0.672]"
